experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTf	20220718 220548	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0299845013925782	0.451976334698149	1464	2136	586	0.242633199350636	7680	1.5e+07	65
8122HTf	20220718 220601	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15580182981872	0.22254505741389	1323	7426	144	0.174837817849875	11514	14406000	66
8122HTf	20220718 220656	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.281257844703246	0.784900363077223	531	1227	469	0.0276774115301091	7102	13298000	67
8122HTf	20220718 220722	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0893154222675902	0.885492029009969	1308	1725	93	0.16066357570835	11432	14968000	68
8122HTf	20220718 220816	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0777933870646777	0.920547404272342	1634	12555	981	0.210972313989067	9324	13956000	69
8122HTf	20220718 220854	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0916783557511191	0.863257575254748	1392	7791	509	0.202459034441523	9432	14208000	70
8122HTf	20220718 220919	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0476971421790123	0.165217367060971	1782	14829	704	0.196178304420472	10554	13686000	71
8122HTf	20220718 220933	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19142908101805	0.218210928347707	826	14404	225	0.16665472041209	11900	13540000	72
8122HTf	20220718 221016	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.172122491179092	0.799812874208856	1413	1209	175	0.175261651843235	7554	14046000	73
8122HTf	20220718 221051	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0760486777373869	0.982837307361607	1646	11906	487	0.142587660374968	13594	14606000	74
