experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTd	20220715 134815	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.143197895826423	0.562467300868337	549	21377	649	0.168286059424528	10242	13278000	99
8122HTd	20220715 134838	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.102904685465577	0.291893347817403	371	13621	304	0.203494274454716	8538	13422000	100
8122HTd	20220715 134915	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.111156619067274	0.876139235755522	1371	19731	405	0.204963860229134	8838	12402000	101
8122HTd	20220715 134939	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.141336863076475	0.865958362022298	383	5814	60	0.213664707143665	8812	13748000	102
8122HTd	20220715 135220	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0157130987575208	0.67403223798289	1688	17135	2426	0.19607697085196	9238	12602000	103
8122HTd	20220715 135255	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.25480995551253	0.936169395356765	1363	5941	172	0.225478871542584	8056	12944000	104
8122HTd	20220715 135308	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237038823810304	0.211236353384797	148	11811	83	0.225184619421542	8482	13238000	105
8122HTd	20220715 135330	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.228162470025821	0.429004823934217	1639	15919	194	0.215369602779202	8048	12712000	106
8122HTd	20220715 135348	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.135149646829111	0.191001194075355	811	20729	315	0.183368551912925	10050	13110000	107
8122HTd	20220715 135409	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.29033568537557	0.651666032952629	28	11636	57	0.188753506646296	10090	13310000	108
8122HTd	20220715 135443	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.178570743070638	0.96967455263976	273	5059	197	0.14903370997744	10688	13552000	109
8122HTd	20220715 135510	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.165808749913415	0.957099772378663	1821	5881	115	0.208243801879667	8480	13240000	110
8122HTd	20220715 135525	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.218809247753883	0.141475633657142	511	19612	276	0.278104890816809	6216	11184000	111
8122HTd	20220715 135551	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136778770693012	0.400730396701023	802	15964	305	0.172004882129891	10064	14056000	112
8122HTd	20220715 135635	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0745535481867148	0.74887366734657	267	20535	513	0.206854950718046	8720	1.3e+07	113
8122HTd	20220715 135648	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.279256253124156	0.18984167803973	383	7571	81	0.168893106396989	10752	13488000	114
8122HTd	20220715 135707	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.249867668774123	0.487265926728072	1335	7353	81	0.21849099190716	8622	13098000	115
8122HTd	20220715 135729	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.295541620060643	0.860044062109757	426	18161	115	0.210574426997142	8476	12884000	116
